CLIA Number,Laboratory Name,Certificate,City,State,Formatted_address,Zip_code,lat,lng
03D0663867,HU HU KAM MEMORIAL HOSPITAL,3,SACATON,AZ,"483 W Seed Farm Rd, Sacaton, AZ 85147, USA",85147,33.0730133,-111.7591372
03D0664433,PHOENIX INDIAN MED CTR - LABORATORY,3,PHOENIX,AZ,"4212 N 16th St, Phoenix, AZ 85016, USA",85016,33.4972055,-112.0486713
03D0667628,BANNER DEL E WEB MEDICAL CENTER-CLINICAL LAB,3,SUN CITY WEST,AZ,"14502 W Meeker Blvd, Sun City West, AZ 85375, USA",85375,33.6599234,-112.3728842
03D0669183,MOUNT GRAHAM REGIONAL MEDICAL CENTER,3,SAFFORD,AZ,"1600 S 20th Ave, Safford, AZ 85546, USA",4011,32.8228057,-109.7352458
03D0672294,USPHS-PINON HEALTH CENTER,3,PINON,AZ,"Navajo Service Rte 41, Pinon, AZ 86510, USA",86510,36.0807659,-110.1958804
03D0675832,CIBECUE HEALTH CENTER LABORATORY,3,CIBECUE,AZ,"W Cromwell Rd, Cibecue, AZ 85911, USA",85911,34.0513394,-110.4851112
03D0676181,SUMMIT HEALTHCARE REGIONAL MEDICAL,3,SHOW LOW,AZ,"2200 E Show Low Lake Rd, Show Low, AZ 85901, USA",85901,34.2028859,-110.0175142
03D0676309,HOPI HEALTH CARE CENTER,3,POLACCA,AZ,"Highway 264 Mile Post 388, Polacca, AZ 86042, USA",86042,35.8022226,-110.4260281
03D0677157,KAYENTA SERVICE UNIT - KAYENTA HEALTH CENTER,3,KAYENTA,AZ,"394.3 US-160, Kayenta, AZ 86033, USA",86033,36.7040451,-110.2337862
03D0679814,USPHS TSAILE INDIAN HEALTH CENTER,3,TSAILE,AZ,"Indian Rte 64, Tsaile, AZ 86556, USA",86556,36.3008489,-109.2231613
03D0859649,CAMPUS HEALTH SERVICE,1,TEMPE,AZ,"451 E University Dr, Tempe, AZ 85281, USA",5391,33.4213317,-111.9330443
03D0864297,TOHONO O'ODHAM NATION HEALTH CARE,3,TUCSON,AZ,"Indian Rte 19, Sells, AZ 85634, USA",85634,31.6595296,-111.7669801
03D0867554,MARC EPSTEIN DO & RICHARD HOSHAW MD,1,TUCSON,AZ,"2375 N Wyatt Dr # 109, Tucson, AZ 85712, USA",2152,32.2502534,-110.8824984
03D0907018,BYLAS HEALTH CENTER,3,BYLAS,AZ,"P.O. Box 587, Bylas, AZ 85530, USA",85530,33.12614960000001,-110.1136625
03D0911463,CREATIVE TESTING SOLUTIONS,3,TEMPE,AZ,"2424 W Erie Dr, Tempe, AZ 85282, USA",85282,33.3972421,-111.9736606
03D0947316,MAYO CLINIC HOSPITAL,3,PHOENIX,AZ,"5777 E Mayo Blvd, Phoenix, AZ 85054, USA",85054,33.6591315,-111.9564536
03D0957147,"EPIPHANY DERMATOLOGY OF ARIZONA, LLC",1,PEORIA,AZ,"7767 W Deer Valley Rd #140, Peoria, AZ 85382, USA",85382,33.680834,-112.225967
03D0959818,TOHONO O'ODHAM NATION HEALTH CARE,3,SELLS,AZ,"AZ-86, Sells, AZ 85634, USA",85634,31.9186494,-111.8902206
03D1000963,NADC COTTONWOOD,1,COTTONWOOD,AZ,"Cottonwood, AZ, USA",United States,34.7391876,-112.0098791
03D1014090,ABRAZO WEST CAMPUS - LABORATORY,3,GOODYEAR,AZ,"13677 W McDowell Rd, Goodyear, AZ 85395, USA",2635,33.4625907,-112.3520988
03D1029841,BANNER ESTRELLA MEDICAL CENTER LABORATORY,3,PHOENIX,AZ,"9201 W Thomas Rd, Phoenix, AZ 85037, USA",85037,33.4784822,-112.2575889
03D1033344,ORO VALLEY HOSPITAL,3,ORO VALLEY,AZ,"1551 E Tangerine Rd, Oro Valley, AZ 85755, USA",85755,32.4292586,-110.9485922
03D1051518,YAVAPAI REGIONAL MEDICAL CENTER EAST CAMPUS,3,PRESCOTT VALLEY,AZ,"7700 Florentine Rd, Prescott Valley, AZ 86314, USA",2245,34.5904773,-112.3299904
03D1052329,"CLIN-PATH DIAGNOSTICS, LLC",3,TEMPE,AZ,"2109 S 48th St #102, Tempe, AZ 85282, USA",1018,33.4064457,-111.977695
03D1053568,DIGNITY HEALTH DBA MERCY GILBERT MEDICAL CENTER,3,GILBERT,AZ,"3555 S Val Vista Dr, Gilbert, AZ 85297, USA",85297,33.2869787,-111.7523611
03D1067228,BANNER GATEWAY MEDICAL CENTER,3,GILBERT,AZ,"1900 N Higley Rd, Gilbert, AZ 85234, USA",85234,33.3845901,-111.7238977
03D1086043,COMPLETE CARE MEDICINE,3,GILBERT,AZ,"1489 S Higley Rd b101, Gilbert, AZ 85296, USA",85296,33.3234957,-111.7205232
03D1087346,PAGE HOSPITAL,3,PAGE,AZ,"501 N Navajo Dr Rd, Page, AZ 86040, USA",86040,36.9176924,-111.4634541
03D1092228,WESTERN REGIONAL MEDICAL CENTER LABORATORY,3,GOODYEAR,AZ,"14200 Celebrate Life Way, Goodyear, AZ 85338, USA",85338,33.453982,-112.364325
03D1093003,KOMATKE HEALTH CENTER,3,LAVEEN,AZ,"17487 S Health Care Dr, Laveen Village, AZ 85339, USA",85339,33.287885,-112.1561005
03D1104607,ARIZONA DERMATOPATHOLOGY,3,SCOTTSDALE,AZ,"9060 E Vía Linda, Scottsdale, AZ 85258, USA",5422,33.5702965,-111.8844329
03D2001924,BANNER GOLDFIELD MEDICAL CENTER,3,APACHE JUNCTION,AZ,"2050 W Southern Ave, Apache Junction, AZ 85120, USA",85120,33.3943668,-111.5671802
03D2008842,BANNER IRONWOOD MEDICAL CENTER,3,QUEEN CREEK,AZ,"37000 N Gantzel Rd, Queen Creek, AZ 85140, USA",85140,33.2144262,-111.5656344
03D2056360,"EPIPHANY DERMATOLOGY OF ARIZONA, LLC",1,PHOENIX,AZ,"2525 W Carefree Hwy STE 144, Phoenix, AZ 85085, USA",85085,33.797485,-112.114139
03D2066951,ST JOSEPH'S HOSPITAL & MED CTR MOLECULAR MEDICINE,3,PHOENIX,AZ,"2927 N 7th Ave, Phoenix, AZ 85013, USA",85013,33.4814603,-112.082382
03D2089365,"PARADIGM LABORATORIES, LLC",3,TUCSON,AZ,"6117 E Grant Rd, Tucson, AZ 85712, USA",85712,32.2516439,-110.8626303
03D2091342,KINGMAN REGIONAL MEDICAL CENTER PATHOLOGY/LAB,3,KINGMAN,AZ,"3269 Stockton Hill Rd, Kingman, AZ 86409, USA",86409,35.2198757,-114.0376508
03D2093106,MAYO CLINIC BUILDING PHOENIX LABORATORY,3,PHOENIX,AZ,"5881 E Mayo Blvd, Phoenix, AZ 85054, USA",85054,33.6583939,-111.9543105
03D2132898,"EPIPHANY DERMATOLOGY OF ARIZONA, LLC",1,AVONDALE,AZ,"10750 W McDowell Rd, Avondale, AZ 85392, USA",85392,33.465494,-112.291131
03D2148100,RED TAIL HAWK HEALTH CENTER,3,CHANDLER,AZ,"3042 W Queen Creek Rd, Chandler, AZ 85286, USA",85286,33.2653328,-111.8954487
03D2152072,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,3,MESA,AZ,"9130 E Elliot Rd, Mesa, AZ 85212, USA",85212,33.35040499999999,-111.636532
03D2152133,"INTEGRA MOLECULAR, LLC",3,PHOENIX,AZ,"Phoenix, AZ, USA",United States,33.4483771,-112.0740373
03D2160987,ABRAZO MESA HOSPITAL,3,MESA,AZ,"5750 E Baseline Rd, Mesa, AZ 85206, USA",85206,33.3794111,-111.70877
03D2164193,VALLEYWISE HEALTH MARYVALE,3,PHOENIX,AZ,"5102 W Campbell Ave, Phoenix, AZ 85031, USA",85031,33.5025243,-112.1708573
04D0049895,ST BERNARDS MEDICAL CENTER - LABORATORY,3,JONESBORO,AR,"225 E Jackson Ave, Jonesboro, AR 72401, USA",72401,35.8366503,-90.7026009
04D0050071,SILOAM SPRINGS REGIONAL HOSPITAL,3,SILOAM SPRINGS,AR,"603 N Progress Ave, Siloam Springs, AR 72761, USA",72761,36.1898192,-94.5075045
04D0050076,NORTHWEST MEDICAL CENTER,3,SPRINGDALE,AR,"609 W Maple Ave, Springdale, AR 72764, USA",72764,36.1801842,-94.1366848
04D0465446,BRADLEY COUNTY MEDICAL CENTER LAB,1,WARREN,AR,"1012 E Church St, Warren, AR 71671, USA",3509,33.6090949,-92.04894379999999
04D0465498,OUACHITA COUNTY MEDICAL CENTER,1,CAMDEN,AR,"638 California Ave SW, Camden, AR 71701, USA",71701,33.5757542,-92.8368309
04D0465573,MEDICAL CENTER OF SOUTH ARKANSAS,3,EL DORADO,AR,"700 W Grove St, El Dorado, AR 71730, USA",71730,33.2184706,-92.6705605
04D0465641,MAGNOLIA REGIONAL MEDICAL CENTER,1,MAGNOLIA,AR,"101 Hospital Dr, Magnolia, AR 71753, USA",71753,33.2740655,-93.23878529999999
04D0465694,LITTLE RIVER MEMORIAL HOSPITAL,1,ASHDOWN,AR,"451 W Locke St, Ashdown, AR 71822, USA",3325,33.6692211,-94.1348395
04D0465809,NATIONAL PARK MEDICAL CENTER,3,HOT SPRINGS,AR,"1910 Malvern Ave, Hot Springs, AR 71901, USA",71901,34.4862576,-93.0353873
04D0466155,SALINE MEMORIAL HOSPITAL LABORATORY,3,BENTON,AR,"1 Medical Park Dr, Benton, AR 72015, USA",72015,34.57387629999999,-92.58518319999999
04D0466269,CONWAY REGIONAL MEDICAL CENTER,3,CONWAY,AR,"2302 College Ave, Conway, AR 72034, USA",72034,35.086033,-92.4575022
04D0466383,JACKSONVILLE MEDICAL CARE,1,JACKSONVILLE,AR,"1300 Braden St, Jacksonville, AR 72076, USA",72076,34.87309219999999,-92.1227107
04D0466889,ARKANSAS CHILDREN'S HOSPITAL CLINICAL LABORATORY,3,LITTLE ROCK,AR,"1 Children's Way, Little Rock, AR 72202, USA",72202,34.7408049,-92.2925603
04D0467220,ALL FOR KIDS,1,LITTLE ROCK,AR,"904 Autumn Rd # 100, Little Rock, AR 72211, USA",3742,34.7459182,-92.4036689
04D0467366,PATHOLOGY LABORATORIES OF ARK PA,3,LITTLE ROCK,AR,"1 Lile Ct # 101, Little Rock, AR 72205, USA",6200,34.745577,-92.378553
04D0467525,CENTRAL ARKANSAS PEDIATRIC CLINIC,1,BENTON,AR,"2301 Springhill Rd # 200, Bryant, AR 72019, USA",7566,34.6133652,-92.51843679999999
04D0467719,MISSISSIPPI COUNTY HOSPITAL SYSTEM,3,BLYTHEVILLE,AR,"1520 N Division St, Blytheville, AR 72315, USA",72315,35.9426856,-89.9165939
04D0467755,FORREST CITY MEDICAL CENTER,3,FORREST CITY,AR,"1601 New Castle Rd, Forrest City, AR 72335, USA",72335,35.0261451,-90.7790182
04D0467800,HELENA REGIONAL MEDICAL CENTER,3,HELENA,AR,"1801 Martin Luther King Jr Dr, Helena, AR 72342, USA",72342,34.5102191,-90.6271793
04D0468144,FIVE RIVERS MEDICAL CENTER,1,POCAHONTAS,AR,"2801 Medical Center Dr, Pocahontas, AR 72455, USA",72455,36.2901448,-90.9974606
04D0468400,NORTH ARKANSAS REGIONAL MEDICAL CENTER LABORATORY,3,HARRISON,AR,"620 N Main St, Harrison, AR 72601, USA",72601,36.2360503,-93.10871259999999
04D0468424,MERCY HOSPITAL BERRYVILLE,3,BERRYVILLE,AR,"214 Carter St, Berryville, AR 72616, USA",72616,36.3589699,-93.5516979
04D0468675,NORTHWEST ARKANSAS PATHOLOGY ASSOCIATES,3,FAYETTEVILLE,AR,"390 E Longview St, Fayetteville, AR 72703, USA",72703,36.111707,-94.1517164
04D0468701,NORTHWEST MEDICAL CENTER OF BENTON COUNTY,3,BENTONVILLE,AR,"3000 Medical Center Pkwy, Bentonville, AR 72712, USA",72712,36.3401242,-94.19145979999999
04D0468964,ST MARY'S REGIONAL MEDICAL CENTER,3,RUSSELLVILLE,AR,"1808 W Main St, Russellville, AR 72801, USA",72801,35.2835338,-93.14992989999999
04D0468990,MILLARD-HENRY CLINIC OF RUSSELLVILLE,1,RUSSELLVILLE,AR,"101 Skyline Dr, Russellville, AR 72801, USA",72801,35.28724700000001,-93.16579
04D0469039,JOHNSON REGIONAL MEDICAL CENTER,1,CLARKSVILLE,AR,"1100 E Poplar St, Clarksville, AR 72830, USA",72830,35.4618468,-93.4442706
04D0469263,MERCY HOSPITAL FORT SMITH,3,FORT SMITH,AR,"7301 Rogers Ave, Fort Smith, AR 72903, USA",72903,35.3565026,-94.3531812
04D0469292,BAPTIST HEALTH - FORT SMITH,3,FORT SMITH,AR,"1001 Towson Ave, Fort Smith, AR 72901, USA",4921,35.3749336,-94.4197499
04D0469351,BAPTIST HEALTH - VAN BUREN,3,VAN BUREN,AR,"211 Crawford Memorial Dr, Van Buren, AR 72956, USA",72956,35.4354961,-94.338815
04D0642072,MCGEHEE HOSPITAL INC,1,MCGEHEE,AR,"900 S 3rd St, McGehee, AR 71654, USA",2562,33.6184305,-91.39237879999999
04D0642237,CLINICAL LAB UNIVERSITY HOSPITAL,3,LITTLE ROCK,AR,"4301 W Markham St, Little Rock, AR 72205, USA",7199,34.7493154,-92.320596
04D0642238,ARKANSAS PATHOLOGY ASSOCIATES,3,LITTLE ROCK,AR,"1000 N University Ave, Little Rock, AR 72207, USA",72207,34.7607692,-92.3414997
04D0642285,ARKANSAS METHODIST MEDICAL CENTER,3,PARAGOULD,AR,"900 W Kingshighway, Paragould, AR 72450, USA",72450,36.0516946,-90.4985428
04D0665342,ST VINCENT INFIRMARY,3,LITTLE ROCK,AR,"2 St Vincent Cir, Little Rock, AR 72205, USA",72205,34.7502877,-92.3393435
04D0668701,BAPTIST MEDICAL CENTER CLINICAL - LITTLE ROCK,3,LITTLE ROCK,AR,"9601 Baptist Health Dr suite 310, Little Rock, AR 72205, USA",72205,34.7453286,-92.3816214
04D0670059,BAPTIST HEALTH MED CTR/N LITTLE ROCK,3,NORTH LITTLE ROCK,AR,"3333 Springhill Dr, North Little Rock, AR 72117, USA",72117,34.7841463,-92.2219997
04D0671752,"MERCY HOSPITAL, NORTHWEST AR",3,ROGERS,AR,"2710 S Rife Medical Ln, Rogers, AR 72758, USA",72758,36.3099923,-94.1840167
04D0687360,UNITY HEALTH HARRIS MEDICAL CENTER,1,NEWPORT,AR,"1205 McLain St, Newport, AR 72112, USA",72112,35.6084218,-91.2647442
04D0689262,DALLAS COUNTY MEDICAL CENTER,1,FORDYCE,AR,"201 N Clifton, Fordyce, AR 71742, USA",71742,33.8108643,-92.42551859999999
04D0692424,BAXTER REGIONAL MEDICAL CENTER,3,MOUNTAIN HOME,AR,"Baxter Regional Hospital, 624 Hospital Dr, Mountain Home, AR 72653, USA",72653,36.3418017,-92.3965286
04D0693675,DREW MEMORIAL HOSPITAL,1,MONTICELLO,AR,"778 Scogin Dr, Monticello, AR 71655, USA",71655,33.6109105,-91.8170305
04D0703618,LITTLE ROCK PEDIATRIC CLINIC,1,LITTLE ROCK,AR,"500 S University Ave, Little Rock, AR 72205, USA",5306,34.747599,-92.3428089
04D0890576,ARKANSAS ANATOMIC PATHOLOGY LABORATORY AND,3,JONESBORO,AR,"411 E Matthews Ave, Jonesboro, AR 72401, USA",3142,35.8355118,-90.70136
04D0922806,ARKANSAS HEART HOSPITAL,3,LITTLE ROCK,AR,"1701 S Shackleford Rd, Little Rock, AR 72211, USA",72211,34.7390675,-92.39330609999999
04D0929297,ANGELA R STYLES M D DERMATOLOGY & DERMATOPATHOLOGY,1,CLARKSVILLE,AR,"201 S Rogers St, Clarksville, AR 72830, USA",3739,35.469765,-93.4587924
04D0973494,ST VINCENT MEDICAL CLINIC SHERWOOD,1,SHERWOOD,AR,"7709 AR-107, Sherwood, AR 72120, USA",72120,34.8253875,-92.2318921
04D1000882,WASHINGTON REGIONAL MEDICAL CENTER,3,FAYETTEVILLE,AR,"3215 N Northhills Blvd, Fayetteville, AR 72703, USA",72703,36.1089101,-94.1587148
04D1044168,ARKANSAS PUBLIC HEALTH LABORATORY CENTRAL-ARKANSAS,3,LITTLE ROCK,AR,"201 S Monroe St, Little Rock, AR 72205, USA",72205,34.7496279,-92.3254408
04D1052897,"JOHNSON DERMATOLOGY CLINIC, PLLC",1,FORT SMITH,AR,"6103, 5921 Riley Park Dr, Fort Smith, AR 72916, USA",6103,35.27208460000001,-94.3693627
04D1077330,DELTA DERMATOLOGY AND SKIN CANCER SPEC,1,HELENA,AR,"810 Newman Dr B, Helena-West Helena, AR 72342, USA",72342,34.5103874,-90.6252822
04D1080423,CHI ST VINCENT MEDICAL GROUP HOT SPRINGS,1,HOT SPRINGS,AR,"1662 Higdon Ferry Rd #200, Hot Springs, AR 71913, USA",71913,34.4635542,-93.0750497
04D1082030,CHI ST VINCENT HOSPITAL HOT SPRINGS LAB SERVICES,3,HOT SPRINGS,AR,"300 Werner St, Hot Springs, AR 71913, USA",71913,34.4679994,-93.0663313
04D1085608,WHITE RIVER MEDICAL CENTER,1,BATESVILLE,AR,"1710 Harrison St, Batesville, AR 72501, USA",7397,35.7671783,-91.634526
04D1093915,NORTHWEST HEALTH PHYSICIAN'S SPECIALTY HOSPITAL,1,FAYETTEVILLE,AR,"3873 Parkview Dr, Fayetteville, AR 72703, USA",72703,36.1214404,-94.1341326
04D2074398,UNITY HEALTH WCMC,1,SEARCY,AR,"3214 E Race Ave, Searcy, AR 72143, USA",72143,35.2522263,-91.69622009999999
04D2081659,ADVANCED DERMATOLOGY & SKIN CANCER CENTER,1,BENTONVILLE,AR,"701 W McNelly Rd, Bentonville, AR 72712, USA",72712,36.4235575,-94.2189779
04D2084417,"PATHOLOGY PARTNERS, LLC",1,LITTLE ROCK,AR,"11904 Kanis Rd # H8, Little Rock, AR 72211, USA",3798,34.74357240000001,-92.40640499999999
04D2112729,BAPTIST HEALTH FAMILY CLINIC - MASSARD,1,FORT SMITH,AR,"6100 Massard Rd, Fort Smith, AR 72916, USA",72916,35.3229408,-94.34235939999999
04D2117481,BAPTIST HEALTH MEDICAL CENTER CONWAY,3,CONWAY,AR,"1555 Exchange Ave, Conway, AR 72032, USA",72032,35.0563443,-92.4193317
04D2148247,"PREMIERE GASTROENTEROLOGY ASSOCIATES, PLLC",1,LITTLE ROCK,AR,"10915 N Rodney Parham Rd, Little Rock, AR 72212, USA",72212,34.7705125,-92.3950637
04D2157326,"CQUENTIA ARKANSAS LAB, LLC",1,FAYETTEVILLE,AR,"Fayetteville, AR, USA",United States,36.082156,-94.17185420000001
05D0058906,USC KENNETH NORRIS JR  CANCER HOSPITAL,3,LOS ANGELES,CA,"1441 Eastlake Ave, Los Angeles, CA 90033, USA",90033,34.0613426,-118.2048393
05D0059345,PROVIDENCE SAINT JOHN'S HEALTH CENTER,3,SANTA MONICA,CA,"2121 Santa Monica Blvd 1st Floor, Santa Monica, CA 90404, USA",90404,34.0307921,-118.4796472
05D0059562,LAKEWOOD REGIONAL MEDICAL CENTER,3,LAKEWOOD,CA,"3700 E South St, Lakewood, CA 90712, USA",90712,33.8596452,-118.1484301
05D0059868,ADVENTIST HEALTH GLENDALE LABORATORY,3,GLENDALE,CA,"1509 Wilson Terrace, Glendale, CA 91206, USA",4007,34.150835,-118.2305114
05D0060008,PACIFICA HOSPITAL OF THE VALLEY,3,SUN VALLEY,CA,"9449 San Fernando Rd, Sun Valley, CA 91352, USA",91352,34.2396983,-118.3964989
05D0060015,HENRY MAYO NEWHALL MEM HOSP PHY,3,VALENCIA,CA,"23845 McBean Pkwy, Valencia, CA 91355, USA",91355,34.3982834,-118.5530171
05D0060091,SHERMAN OAKS HOSPITAL CLINICAL LABORATORY,3,SHERMAN OAKS,CA,"4929 Van Nuys Blvd, Sherman Oaks, CA 91403, USA",91403,34.1602807,-118.4495134
05D0060292,GREATER EL MONTE COMMUNITY HOSPITAL LABORATORY,3,SOUTH EL MONTE,CA,"1701 Santa Anita Ave, South El Monte, CA 91733, USA",91733,34.0480634,-118.0431471
05D0060541,SHARP CHULA VISTA MEDICAL CENTER,3,CHULA VISTA,CA,"751 Medical Center Ct, Chula Vista, CA 91911, USA",91911,32.6184719,-117.0223875
05D0060808,SAN DIEGO COUNTY PUBLIC HEALTH LAB,1,SAN DIEGO,CA,"5202 University Ave, San Diego, CA 92105, USA",2268,32.7496214,-117.0833319
05D0060831,SAN DIEGO STATE UNIVERSITY,3,SAN DIEGO,CA,"5500 Campanile Dr, San Diego, CA 92182, USA",92182,32.7759894,-117.0712533
05D0060931,SAN GORGONIO MEMORIAL HOSPITAL,3,BANNING,CA,"600 N Highland Springs Ave, Banning, CA 92220, USA",92220,33.9314649,-116.945607
05D0061030,BEAR VALLEY COMMUNITY HOSPITAL LABORATORY,1,BIG BEAR LAKE,CA,"41870 Garstin Dr, Big Bear Lake, CA 92315, USA",92315,34.2465111,-116.8884951
05D0061551,MISSION HOSPITAL LABORATORY,3,MISSION VIEJO,CA,"27700 Medical Center Rd, Mission Viejo, CA 92691, USA",92691,33.5610031,-117.6653709
05D0062197,MEMORIAL HOSPITAL LOS BANOS LABORATORY,3,LOS BANOS,CA,"520 W I St, Los Banos, CA 93635, USA",93635,37.0640934,-120.8591356
05D0062466,KAISER FOUNDATION HOSPITAL,3,REDWOOD CITY,CA,"1100 Veterans Blvd, Redwood City, CA 94063, USA",94063,37.4891008,-122.2243179
05D0062620,CALIFORNIA PACIFIC MEDICAL CENTER LABORATORY,3,SAN FRANCISCO,CA,"3838 California St Rm 104, San Francisco, CA 94118, USA",94118,37.786182,-122.4574719
05D0062669,CHINESE HOSPITAL LABORATORY,3,SAN FRANCISCO,CA,"845 Jackson St, San Francisco, CA 94133, USA",94133,37.7955286,-122.4089638
05D0062682,PALO ALTO MEDICAL FOUNDATION CLINICAL LAB,1,PALO ALTO,CA,"795 El Camino Real, Palo Alto, CA 94301, USA",94301,37.4401663,-122.1611917
05D0062712,SAN MATEO MEDICAL CENTER LABORATORY,3,SAN MATEO,CA,"222 W 39th Ave, San Mateo, CA 94403, USA",94403,37.5308272,-122.3004514
05D0063233,HAZEL HAWKINS MEMORIAL HOSPITAL-LAB,3,HOLLISTER,CA,"911 Sunset Dr, Hollister, CA 95023, USA",95023,36.834603,-121.3862152
05D0063339,KAISER FOUNDATION HOSPITAL SAN JOSE LABORATORY,3,SAN JOSE,CA,"250 Hospital Pkwy, San Jose, CA 95119, USA",95119,37.23950130000001,-121.8012257
05D0063391,O'CONNOR HOSPITAL LABORATORY,3,SAN JOSE,CA,"2105 Forest Ave, San Jose, CA 95128, USA",1425,37.3276559,-121.9384936
05D0063759,ADVENTIS HEALTH UKIAH VALLEY,3,UKIAH,CA,"275 Hospital Dr, Ukiah, CA 95482, USA",4531,39.1533234,-123.2037288
05D0063882,SUTTER-AMADOR HOSPITAL LABORATORY,3,JACKSON,CA,"100 Mission Blvd, Jackson, CA 95642, USA",95642,38.3504959,-120.7644754
05D0541033,CEDARS SINAI MEDICAL CENTER DEPT OF PATHOLOGY,3,LOS ANGELES,CA,"8700 Beverly Blvd, Los Angeles, CA 90048, USA",1804,34.0751483,-118.3808415
05D0541582,GOOD SAMARITAN HOSPITAL,3,LOS ANGELES,CA,"1225 Wilshire Blvd, Los Angeles, CA 90017, USA",90017,34.0542523,-118.265188
05D0541988,ELADH LP/EAST LOS ANGELES DOCTORS HOSPITAL,3,LOS ANGELES,CA,"4060 Whittier Blvd, Los Angeles, CA 90023, USA",90023,34.0233075,-118.1844839
05D0542002,LOS ANGELES COMMUNITY HOSPITAL LAB,3,LOS ANGELES,CA,"4081 E Olympic Blvd, Los Angeles, CA 90023, USA",90023,34.0192887,-118.1866586
05D0542989,CHILDRENS HOSPITAL OF LOS ANGELES,3,LOS ANGELES,CA,"4650 Sunset Blvd, Los Angeles, CA 90027, USA",6062,34.0976833,-118.2899098
05D0543401,LOS ANGELES COUNTY UNIVERSITY OF,3,LOS ANGELES,CA,"Los Angeles, CA 90095, USA",90095,34.068921,-118.4451811
05D0543421,ADVENTIST HEALTH WHITE MEMORIAL LABORATORY,3,LOS ANGELES,CA,"1720 East Cesar E Chavez Avenue, Los Angeles, CA 90033, USA",90033,34.0494573,-118.2167639
05D0545394,"MARTIN LUTHER KING, JR. OUTPATIENT CENTER",3,LOS ANGELES,CA,"1670 E 120th St, Los Angeles, CA 90059, USA",3052,33.9231765,-118.2437996
05D0547507,PIH HEALTH HOSPITAL - DOWNEY,3,DOWNEY,CA,"11500 Brookshire Ave, Downey, CA 90241, USA",90241,33.9351902,-118.1306287
05D0547779,"GARDENA HOSPITAL, L P  DBA",3,GARDENA,CA,"1145 W Redondo Beach Blvd, Gardena, CA 90247, USA",90247,33.892948,-118.2947275
05D0548135,COMMUNITY AND MISSION HOSPITAL OF HUNTINGTON PARK,3,HUNTINGTON PARK,CA,"2623 Slauson Ave, Huntington Park, CA 90255, USA",2926,33.9896806,-118.2238072
05D0548351,ST. FRANCIS MEDICAL CENTER,3,LYNWOOD,CA,"3630 E Imperial Hwy, Lynwood, CA 90262, USA",90262,33.9302141,-118.2034771
05D0549308,CENTINELA HOSPITAL MEDICAL CTR CLINICAL LABORATORY,3,INGLEWOOD,CA,"555 E Hardy St, Inglewood, CA 90301, USA",90301,33.9503259,-118.3482736
05D0550292,SANTA MONICA-UCLA MEDICAL CENTER AND ORTHOPAEDIC,3,SANTA MONICA,CA,"1225 15th St, Santa Monica, CA 90404, USA",1101,34.0272706,-118.4865147
05D0551473,PIH HOSPITAL-WHITTIER,3,WHITTIER,CA,"12401 Washington Blvd, Whittier, CA 90602, USA",1099,33.9694666,-118.0494059
05D0551641,WHITTIER HOSPITAL MEDICAL CENTER,3,WHITTIER,CA,"9080 Colima Rd, Whittier, CA 90605, USA",1600,33.9501491,-118.0039399
05D0552242,BEVERLY HOSPITAL CLINICAL LABORATORY,3,MONTEBELLO,CA,"2625 W Beverly Blvd, Montebello, CA 90640, USA",2309,34.020828,-118.131892
05D0552357,COAST PLAZA HOSPITAL CLINICAL LABORATORY,3,NORWALK,CA,"13100 Studebaker Rd, Norwalk, CA 90650, USA",2557,33.9122427,-118.0986084
05D0552389,NORWALK COMMUNITY HOSPITAL,3,NORWALK,CA,"13222 Bloomfield Ave, Norwalk, CA 90650, USA",90650,33.9106892,-118.0639766
05D0553364,CONSOLIDATED MEDICAL BIO-ANALYSIS INC,3,CYPRESS,CA,"10700 Walker St, Cypress, CA 90630, USA",4703,33.8073644,-118.0365527
05D0553391,LOS ALAMITOS MEDICAL CENTER LABORATORY,3,LOS ALAMITOS,CA,"3751 Katella Ave, Los Alamitos, CA 90720, USA",3113,33.8043758,-118.0671159
05D0553661,PROVIDENCE HEALTH SYSTEM -SOUTHERN  CALIFORNIA DBA,3,SAN PEDRO,CA,"1300 W 7th St, San Pedro, CA 90732, USA",90732,33.7382953,-118.3043671
05D0553826,LONG BEACH MEMORIAL MEDICAL CENTER,3,LONG BEACH,CA,"2865 Atlantic Ave, Long Beach, CA 90806, USA",90806,33.8079303,-118.1872456
05D0556176,HUNTINGTON MEMORIAL HOSPITAL,3,PASADENA,CA,"100 W California Blvd, Pasadena, CA 91105, USA",91105,34.133943,-118.1521448
05D0556808,GLENDALE MEMORIAL HOSP & HEALTH CENTER,3,GLENDALE,CA,"222 W Eulalia St Ste 211, Glendale, CA 91204, USA",91204,34.1263324,-118.2570935
05D0557618,WEST HILLS HOSPITAL & MEDICAL CENTER,3,WEST HILLS,CA,"7300 Medical Center Dr, West Hills, CA 91307, USA",91307,34.2027155,-118.6295162
05D0558250,NORTHRIDGE HOSPITAL MEDICAL CENTER-,3,NORTHRIDGE,CA,"18300 Roscoe Blvd, Northridge, CA 91325, USA",91325,34.2197009,-118.5327953
05D0558588,LOS ANGELES CO-OLIVE VIEW-UCLA MEDICAL,3,SYLMAR,CA,"14445 Olive View Dr, Sylmar, CA 91342, USA",91342,34.3259653,-118.4461603
