CLIA Number,Laboratory Name,Certificate,City,State
05D0590504,GEORGE L MEE MEMORIAL HOSPITAL,3,KING CITY,CA
05D0590697,COMMUNITY HOSPITAL OF MONTEREY,3,MONTEREY,CA
05D0591083,MILLS-PENINSULA HEALTH SERVICES,3,BURLINGAME,CA
05D0591084,SUTTER HEALTH SHARED LABORATORY,3,LIVERMORE,CA
05D0592180,SEQUOIA HOSPITAL LABORATORY,3,REDWOOD CITY,CA
05D0594021,CPMC MISSION BERNAL CAMPUS CLINICAL LABORATORY,3,SAN FRANCISCO,CA
05D0594734,CALIFORNIA PACIFIC MEDICAL CENTER LABORATORY,3,SAN FRANCISCO,CA
05D0594939,ST MARYS HOSP & MED CTR DEPT OF PATH,3,SAN FRANCISCO,CA
05D0597301,ALAMEDA HOSPITAL LABORATORY,3,ALAMEDA,CA
05D0597478,SUTTER DELTA MEDICAL CENTER,3,ANTIOCH,CA
05D0597853,JOHN MUIR HEALTH - CONCORD MEDICAL CENTER -,3,CONCORD,CA
05D0598456,NORTHBAY MEDICAL CENTER-CLINICAL LAB,3,FAIRFIELD,CA
05D0598593,CSI MEDICAL GROUP,1,FREMONT,CA
05D0598778,PALO ALTO MEDICAL FOUNDATION - FREMONT MAIN LAB,1,FREMONT,CA
05D0598812,WASHINGTON HOSPITAL HEALTHCARE,3,FREMONT,CA
05D0599285,EDEN MEDICAL CENTER LABORATORY,3,CASTRO VALLEY,CA
05D0599859,QUEEN OF THE VALLEY MEDICAL CENTER CLINICAL LAB,3,NAPA,CA
05D0600379,VALLEYCARE MEDICAL CENTER,3,PLEASANTON,CA
05D0600757,SAN LEANDRO HOSPITAL,3,SAN LEANDRO,CA
05D0600921,SAN RAMON REGIONAL MEDICAL CENTER,3,SAN RAMON,CA
05D0601176,NAPA-SOLANO-YOLO-MARIN COUNTY,1,FAIRFIELD,CA
05D0601436,KFH WALNUT CREEK LABORATORY,3,WALNUT CREEK,CA
05D0601817,ALAMEDA HEALTH SYSTEM - HIGHLAND CAMPUS,3,OAKLAND,CA
05D0602367,SUMMIT CAMPUS LAB OF ALTA BATES,3,OAKLAND,CA
05D0603350,ALTA BATES CAMPUS LAB OF ALTA BATES SUMMIT,3,BERKELEY,CA
05D0603727,KAISER FOUNDATION HOSPITAL RICHMOND LABORATORY,3,RICHMOND,CA
05D0604317,MARIN GENERAL HOSPITAL LABORATORY,3,GREENBRAE,CA
05D0605063,PETALUMA VALLEY HOSPITAL LABORATORY,3,PETALUMA,CA
05D0606477,KAISER FOUNDATION HOSPITAL SANTA CLARA LABORATORY,3,SANTA CLARA,CA
05D0606603,DOMINICAN HOSPITAL LAB,3,SANTA CRUZ,CA
05D0606752,PALO ALTO MEDICAL FOUNDATION,1,SANTA CRUZ,CA
05D0607110,WATSONVILLE COMMUNITY HOSPITAL LABORATORY,3,WATSONVILLE,CA
05D0607457,REGIONAL MEDICAL CENTER OF SAN JOSE,3,SAN JOSE,CA
05D0608006,GOOD SAMARITAN HOSPITAL,3,SAN JOSE,CA
05D0608765,SPECTRA LABORATORIES INC,3,MILPITAS,CA
05D0609125,HEALTHCARE CLINICAL LABORATORY,3,STOCKTON,CA
05D0609154,ST JOSEPHS MEDICAL CENTER CLINICAL LABORTORY,3,STOCKTON,CA
05D0609168,STOCKTON PATHOLOGY MEDICAL GROUP,3,STOCKTON,CA
05D0609571,SAN JOAQUIN GENERAL HOSPITAL-LAB,3,FRENCH CAMP,CA
05D0609686,ADVENTIST HEALTH LODI MEMORIAL,3,LODI,CA
05D0609849,MEMORIAL MEDICAL CENTER CLINICAL LAB,3,MODESTO,CA
05D0609961,DOCTORS HOSPITAL - MANTECA,3,MANTECA,CA
05D0610000,KAISER FOUNDATION HOSPITAL MANTECA LABORATORY,3,MANTECA,CA
05D0610128,MERCY MEDICAL CENTER LABORATORY,3,MERCED,CA
05D0610391,DOCTORS MEDICAL CENTER,3,MODESTO,CA
05D0610809,OAK VALLEY HOSPITAL,3,OAKDALE,CA
05D0610961,ADVENTIST HEALTH SONORA,3,SONORA,CA
05D0611473,SUTTER SANTA ROSA REGIONAL HOSPITAL,3,SANTA ROSA,CA
05D0611927,ST HELENA HOSPITAL CLEARLAKE,3,CLEARLAKE,CA
05D0612009,MENDOCINO COAST DISTRICT,3,FORT BRAGG,CA
05D0612111,HEALDSBURG DISTRICT HOSPITAL (NSCHD),3,HEALDSBURG,CA
05D0612179,SUTTER LAKESIDE HOSPITAL,3,LAKEPORT,CA
05D0612337,STEPHEN PINSK MD INC,1,SEBASTOPOL,CA
05D0612489,JOHN VALENTIC MD,1,UKIAH,CA
05D0612802,HUMBOLDT CENTRAL LABORATORY,3,EUREKA,CA
05D0612998,SUTTER COAST HOSPITAL,3,CRESCENT CITY,CA
05D0613795,SUTTER DAVIS HOSPITAL,3,DAVIS,CA
05D0614515,MARSHALL MEDICAL CENTER LABORATORY,3,PLACERVILLE,CA
05D0614860,NORTHBAY VACAVALLEY HOSPITAL,3,VACAVILLE,CA
05D0615038,BARTON MEMORIAL HOSPITAL LABORATORY,3,SOUTH LAKE TAHOE,CA
05D0615620,SUTTER MEDICAL CENTER SACRAMENTO LABORATORY,3,SACRAMENTO,CA
05D0615657,UC DAVIS MEDICAL CENTER SACRAMENTO -,3,SACRAMENTO,CA
05D0616203,KAISER FOUNDATION HOSPITAL SOUTH SACRAMENTO LAB,3,SACRAMENTO,CA
05D0616890,ADVENTIST HEALTH AND RIDEOUT,3,MARYSVILLE,CA
05D0617581,OROVILLE HOSPITAL DEPT OF PATHOLOGY,1,OROVILLE,CA
05D0618108,MERCY MEDICAL CENTER LABORATORY,3,REDDING,CA
05D0618411,MERCY MEDICAL CENTER MOUNT SHASTA,3,MOUNT SHASTA,CA
05D0618474,DIGNITY HEALTH LASSEN MEDICAL CLINIC RED BLUFF,1,RED BLUFF,CA
05D0618573,FAIRCHILD MEDICAL CENTER,3,YREKA,CA
05D0642462,"USC CLINICAL LABORATORIES, CLINICAL SCIENCES CTR",3,LOS ANGELES,CA
05D0642547,MN CLINICAL LABORATORY,1,LA VERNE,CA
05D0642594,TORRANCE MEMORIAL MEDICAL CENTER,3,TORRANCE,CA
05D0642663,ST. MARY MEDICAL CENTER CLINICAL LABORATORY,3,LONG BEACH,CA
05D0642827,QUEST DIAGNOSTICS,3,WEST HILLS,CA
05D0642889,FOUNDATION LABORATORY,1,POMONA,CA
05D0643026,GROSSMONT HOSPITAL CLINICAL LABORATORY,3,LA MESA,CA
05D0643045,TRI-CITY MEDICAL CENTER CLINICAL LABORATORY,3,OCEANSIDE,CA
05D0643085,UC SAN DIEGO HEALTH CLINICAL LABORATORY-HILLCREST,3,SAN DIEGO,CA
05D0643133,JOHN F KENNEDY MEMORIAL HOSPITAL CLINICAL LAB,3,INDIO,CA
05D0643147,R J WESTCOTT MEM LAB EL CTR REG MED,3,EL CENTRO,CA
05D0643187,MOUNTAINS COMMUNITY HOSPITAL CLINICAL LABORATORY,3,LAKE ARROWHEAD,CA
05D0643254,ARROWHEAD REGIONAL MEDICAL CENTER,3,COLTON,CA
05D0643378,ORANGE COUNTY PUBLIC HEALTH LABORATORY,1,SANTA ANA,CA
05D0643400,AHMC ANAHEIM REGIONAL MEDICAL CENTER,3,ANAHEIM,CA
05D0643470,VISALIA MEDICAL LABORATORY,1,VISALIA,CA
05D0643474,LABORATORY OF THE KAWEAH DELTA MEDICAL CENTER,3,VISALIA,CA
05D0643475,VISALIA PATHOLOGY MEDICAL GROUP,1,VISALIA,CA
05D0643479,"WESTPAC LABS, INC",3,BAKERSFIELD,CA
05D0643486,KERN COUNTY PUBLIC HEALTH LABORATORY,1,BAKERSFIELD,CA
05D0643503,"WESTPAC LABS, INC",3,SAN LUIS OBISPO,CA
05D0643528,LOS ANGELES COUNTY HIGH DESERT,3,LANCASTER,CA
05D0643549,VALLEY CHILDREN'S HOSPITAL,3,MADERA,CA
05D0643580,CENTRAL CALIFORNIA BLOOD CENTER,3,FRESNO,CA
05D0643589,MONTEREY COUNTY PUBLIC HEALTH LAB,1,SALINAS,CA
05D0643619,EL CAMINO HOSPITAL CLINICAL LABORATORY,3,MOUNTAIN VIEW,CA
05D0643643,SAN FRANCISCO DEPT OF PUBLIC HEALTH LABORATORY,1,SAN FRANCISCO,CA
05D0643656,CALIFORNIA PACIFIC MEDICAL CENTER,3,SAN FRANCISCO,CA
05D0643688,STANFORD ANATOMIC PATHOLOGY & CLNC LABORATORIES,3,STANFORD,CA
05D0643755,CONTRA COSTA REGIONAL MEDICAL CENTER,3,MARTINEZ,CA
05D0643758,CONTRA COSTA COUNTY PUBLIC HEALTH LAB,1,MARTINEZ,CA
05D0643777,ADVENTIST HEALTH STHELENA,3,SAINT HELENA,CA
05D0643830,CHILDREN'S HOSPITAL MED CTR CLIN LAB,3,OAKLAND,CA
05D0643850,VIRAL & RICKETTSIAL DISEASE LABORATORY,1,RICHMOND,CA
05D0643855,TPMG REGIONAL LABORATORY,3,BERKELEY,CA
05D0643948,SANTA CLARA VALLEY MEDICAL CENTER,3,SAN JOSE,CA
05D0643967,SANTA CLARA COUNTY PUBLIC HEALTH DEPARTMENT,1,SAN JOSE,CA
05D0643989,SAN JOAQUIN COUNTY PUBLIC HEALTH LAB,1,STOCKTON,CA
05D0644036,YOSEMITE PATHOLOGY MEDICAL GROUP INC,3,MODESTO,CA
05D0644064,SONOMA COUNTY PUBLIC HEALTH LABORATORY,1,SANTA ROSA,CA
05D0644110,SUTTER AUBURN FAITH HOSPITAL,3,AUBURN,CA
05D0644155,TAHOE FOREST HOSPITAL DISTRICT CLINICAL LABORATORY,3,TRUCKEE,CA
05D0644168,DIAGNOSTIC PATH MEDICAL GROUP INC,3,SACRAMENTO,CA
05D0644185,SACRAMENTO COUNTY PUBLIC HEALTH LAB,1,SACRAMENTO,CA
05D0644209,QUEST DIAGNOSTICS,3,SACRAMENTO,CA
05D0644218,ENLOE MEDICAL CENTER,3,CHICO,CA
05D0644240,SHASTA COUNTY PUBLIC HEALTH LAB,1,REDDING,CA
05D0644251,"QUEST DIAGNOSTICS INFECTIOUS DISEASE, INC",3,SAN JUAN CAPISTRANO,CA
05D0644257,TRINITY HOSPITAL LAB,1,WEAVERVILLE,CA
05D0663110,SCRIPPS MEMORIAL HOSPITAL-LA JOLLA,3,LA JOLLA,CA
05D0663151,SUTTER NOVATO COMMUNITY HOSPITAL,3,NOVATO,CA
05D0664884,EMANUEL MEDICAL CENTER CLINICAL LABORATORY,3,TURLOCK,CA
05D0665059,SAN BERNARDINO COUNTY PUB HTH LAB,1,ONTARIO,CA
05D0665463,SCRIPPS MEDICAL LABORATORIES,3,LA JOLLA,CA
05D0665518,KAISER FOUNDATION HOSPITAL,3,LOS ANGELES,CA
05D0665695,CITY OF HOPE NATIONAL MEDICAL CENTER,3,DUARTE,CA
05D0665986,DESERT REGIONAL MEDICAL CENTER CLINICAL LAB,3,PALM SPRINGS,CA
05D0666113,HUMBOLDT COUNTY PUBLIC HEALTH LABORATORY,1,EUREKA,CA
05D0666419,AMERICAN BIO-CLINICAL LABORATORIES,1,LOS ANGELES,CA
05D0666543,PLACENTIA LINDA HOSPITAL,3,PLACENTIA,CA
05D0667647,TULARE COUNTY HEALTH DEPT LABORATORY,1,TULARE,CA
05D0668041,KAISER FOUNDATION HOSPITAL ZION LABORATORY,3,SAN DIEGO,CA
05D0668043,SCPMG LA MESA LABORATORY,1,LA MESA,CA
05D0668137,VENTURA COUNTY HEALTH DEPARTMENT LAB,1,OXNARD,CA
05D0668540,POMERADO HOSPITAL LABORATORY,3,POWAY,CA
05D0668618,SCPMG PASADENA MEDICAL OFFICE LABORATORY,3,PASADENA,CA
05D0669704,ORANGE COAST MEMORIAL MEDICAL CENTER,3,FOUNTAIN VALLEY,CA
05D0670053,KECK HOSPITAL OF USC CLINICAL LAB,3,LOS ANGELES,CA
05D0670166,IMPERIAL COUNTY PUBLIC HEALTH LABORATORY,1,EL CENTRO,CA
05D0670983,STANFORD BLOOD CENTER,3,PALO ALTO,CA
05D0671677,PALOMAR HEALTH DOWNTOWN CAMPUS,3,ESCONDIDO,CA
05D0672675,PROVIDENCE ST JOSEPH MEDICAL CENTER,3,BURBANK,CA
05D0673159,KAISER FOUNDATION HOSPITAL FREMONT LABORATORY,3,FREMONT,CA
05D0673829,SETON MEDICAL CENTER LABORATORY,3,DALY CITY,CA
05D0677859,SOUTH CALIF PERMANENTE MED LAB GROUP,3,LANCASTER,CA
05D0677860,SCPMG SANTA CLARITA MEDICAL OFFICES 2 LAB,3,SANTA CLARITA,CA
05D0678389,SUTTER SOLANO MEDICAL CENTER,3,VALLEJO,CA
05D0679529,KAISER FOUNDATION HOSPITAL WOODLAND HILLS LAB,3,WOODLAND HILLS,CA
05D0679751,DIAGNOSTIC LABORATORIES,3,BURBANK,CA
05D0680025,JOHN MUIR MEDICAL CENTER WALNUT CREEK CAMPUS,3,WALNUT CREEK,CA
05D0681095,KAISER FOUNDATION HOSPITAL SACRAMENTO LABORATORY,3,SACRAMENTO,CA
05D0681682,KAISER FOUNDATION HOSPITAL-BALDWIN PARK LABORATORY,3,BALDWIN PARK,CA
05D0682844,FRANK R HOWARD MEMORIAL HOSPITAL,3,WILLITS,CA
05D0683431,SANTA BARBARA COUNTY PUBLIC HEALTH LAB,1,SANTA BARBARA,CA
05D0683935,SUTTER HEALTH SACRAMENTO SIERRA REGION,3,ROSEVILLE,CA
05D0683953,KAISER FOUNDATION HOSPITAL SANTA ROSA LABORATORY,3,SANTA ROSA,CA
05D0685517,SOLANO DERMATOLOGY ASSOCIATES,1,VALLEJO,CA
05D0685654,KAISER FOUNDATION HOSPITAL SAN RAFAEL LABORATORY,3,SAN RAFAEL,CA
05D0685820,JOHN F SHEGA,1,SAN DIEGO,CA
05D0685875,KAISER FOUNDATION HOSPITAL VALLEJO LABORATORY,3,VALLEJO,CA
05D0686425,GREENBRAE DERMATOLOGY AMC,1,GREENBRAE,CA
05D0686567,MERCY SOUTHWEST HOSPITAL,3,BAKERSFIELD,CA
05D0686672,HUNTINGTON DERMATOLOGY MEDICAL GROUP,1,PASADENA,CA
05D0687721,PROVIDENCE HEALTH SYSTEM- SOUTHERN CALIFORNIA DBA,3,TORRANCE,CA
05D0688073,COMMUNITY REGIONAL MEDICAL CENTER CLINICAL LAB,3,FRESNO,CA
05D0688080,EMANATE HEALTH MED CENTER,3,COVINA,CA
05D0688088,LONG BEACH DEPARTMENT OF HEALTH,1,LONG BEACH,CA
05D0688613,KAISER FOUNDATION HOSPITAL-,3,SOUTH SAN FRANCISCO,CA
05D0689947,KFH SAN FRANCISCO LABORATORY,3,SAN FRANCISCO,CA
05D0691203,SCRIPPS MEDICAL LABORATORY-CEDAR,3,VISTA,CA
05D0692370,INTERNATIONAL MEDICAL LABORATORY,1,IRVINE,CA
05D0692507,"STUART H KAPLAN MD, A PROFESSIONAL CORPORATION",1,BEVERLY HILLS,CA
05D0692972,SOUTHWEST HEALTHCARE SYSTEM,3,MURRIETA,CA
05D0694958,COMM MEM HOSP OF SAN BUENA VENTURA/LAB,3,VENTURA,CA
05D0695770,PUBLIC HEALTH LAB SAN LUIS OBISPO CTY,1,SAN LUIS OBISPO,CA
05D0696505,MAYERS MEMORIAL DISTRICT HOSPITAL,1,FALL RIVER MILLS,CA
05D0698400,"SCPMG REGIONAL REFERENCE LABORATORIES,",3,NORTH HOLLYWOOD,CA
05D0698972,ALHAMBRA HOSPITAL MEDICAL CENTER,3,ALHAMBRA,CA
05D0699248,C-TON LABORATORY,1,TORRANCE,CA
05D0699525,DANNER LABORATORY,1,SAN DIEGO,CA
05D0699959,ST ROSE HOSPITAL LABORATORY,3,HAYWARD,CA
05D0700681,SHARP MEMORIAL HOSPITAL,3,SAN DIEGO,CA
05D0700682,SHARP HEALTHCARE LABORATORY,3,SAN DIEGO,CA
05D0701468,ADVENTIST HEALTH HANFORD,3,HANFORD,CA
05D0701603,VENTURA COUNTY MEDICAL CENTER LAB,3,VENTURA,CA
05D0702579,KAISER FOUNDATION HOSPITAL RIVERSIDE LABORATORY,3,RIVERSIDE,CA
05D0706122,SANTA ROSA MEMORIAL HOSPITAL LAB,3,SANTA ROSA,CA
05D0707237,"PALO ALTO MEDICAL FOUNDATION FOR HEALTH CARE,",1,SUNNYVALE,CA
05D0707749,PALMDALE REGIONAL MEDICAL CENTER,3,PALMDALE,CA
05D0708234,PLUMAS DISTRICT HOSPITAL,3,QUINCY,CA
05D0710102,CATALINA ISLAND MEDICAL CENTER CLINICAL LABORATORY,1,AVALON,CA
05D0712326,ASSOCIATED PATHOLOGY MEDICAL GROUP INC,1,LOS GATOS,CA
05D0713514,NATIONAL GENETICS INSTITUTE,3,LOS ANGELES,CA
05D0716342,MEDICAL LABORATORY SERVICES MEDICAL GROUP INC,3,MURRIETA,CA
05D0716369,ZUCKERBERG SAN FRANCISCO GENERAL,3,SAN FRANCISCO,CA
05D0719283,JOHN J ESTRADA MD,1,LOS ANGELES,CA
05D0721590,SCRIPPS MERCY HOSPITAL SAN DIEGO,3,SAN DIEGO,CA
05D0723996,SAINT LOUISE REGIONAL HOSPITAL LABORATORY,3,GILROY,CA
05D0857114,PALO ALTO PATHOLOGY INC,1,PALO ALTO,CA
05D0857179,MISSION COMMUNITY HOSPITAL,3,PANORAMA CITY,CA
05D0857622,SAN MATEO COUNTY PUBLIC HEALTH LAB,1,SAN MATEO,CA
05D0858234,CALPATH MEDICAL ASSOC,1,CAMPBELL,CA
05D0858501,LA COUNTY HARBOR-UCLA MEDICAL CENTER,3,TORRANCE,CA
05D0862376,SUTTER TRACY COMMUNITY HOSPITAL,3,TRACY,CA
05D0865789,ROBERTSON CLINICAL LABORATORY,1,BEVERLY HILLS,CA
05D0865815,CSI MEDICAL GROUP,1,MILPITAS,CA
05D0866459,WESTPAC LABS INC,1,SANTA FE SPRINGS,CA
05D0869935,UC SAN DIEGO HEALTH CLINICAL LABORATORY-LA JOLLA,3,LA JOLLA,CA
05D0879836,CORONA PATHOLOGY CPS INC,1,BURBANK,CA
05D0883963,PATHOLOGY SCIENCES MEDICAL GROUP,3,CHICO,CA
05D0885442,PACIFIC RIM PATHOLOGY MEDICAL CORP,3,SAN DIEGO,CA
05D0887574,WEST COAST PATHOLOGY LABORATORIES,1,HERCULES,CA
05D0887857,PHYSICIANS IMMUNODIAGNOSTIC LABORATORY,1,BURBANK,CA
05D0888918,SIEMENS HEALTHCARE LABORATORY LLC,3,BERKELEY,CA
05D0889009,PRECISION MEDICAL LABORATORIES,1,LOS ANGELES,CA
05D0889914,JAMIE L MACDOUGALL MD,1,MANHATTAN BEACH,CA
05D0891753,SADDLEBACK MEDICAL GROUP INC,1,LAGUNA HILLS,CA
05D0894010,MEDICAL SCIENCES LABORATORY INC,1,ANAHEIM,CA
05D0901517,KAISER FOUNDATION HOSPITAL ROSEVILLE LABORATORY,3,ROSEVILLE,CA
05D0907431,"NEXTGEN LABORATORIES, INC",3,NEWPORT BEACH,CA
05D0912268,SCPMG SAN MARCOS LABORATORY,1,SAN MARCOS,CA
05D0913715,UC SAN DIEGO HEALTH CENTER,3,SAN DIEGO,CA
05D0914812,"PRIMEX CLINICAL LABORATORIES, INC",1,VAN NUYS,CA
05D0920298,KAISER FOUNDATION HOSPITAL VACAVILLE LABORATORY,3,VACAVILLE,CA
05D0921025,SIERRA VISTA REGIONAL MEDICAL CENTER,3,SAN LUIS OBISPO,CA
05D0925263,LABORATORY CORPORATION OF AMERICA,3,MONROVIA,CA
05D0928145,"SIERRA PATHOLOGY LABORATORY, INC",3,CLOVIS,CA
05D0934945,"ADVENTIST MEDICAL CENTER, SELMA",3,SELMA,CA
05D0935390,NATIONAL GENETICS INSTITUTE,3,LOS ANGELES,CA
05D0935646,FOOTHILL REGIONAL MEDICAL CENTER LABORATORY,3,TUSTIN,CA
05D0938253,UNIVERSAL DIAGNOSTIC LABORATORIES,3,VAN NUYS,CA
05D0939429,QUEST DIAGNOSTICS,3,WEST HILLS,CA
05D0941934,MONOGRAM BIOSCIENCE INC,3,SOUTH SAN FRANCISCO,CA
05D0947242,SCPMG LABORATORY - VICTORVILLE,3,VICTORVILLE,CA
05D0948610,SO CA PERMANENTE MEDICAL GROUP,1,SAN DIEGO,CA
05D0956940,UCLA HEALTHCARE CLINICAL LABORATORY-BRENTWOOD,3,LOS ANGELES,CA
05D0957076,DIAGNOSTIC LABORATORY SCIENCE INC,1,TORRANCE,CA
05D0958899,SANTA BARBARA SKIN CARE,1,SANTA BARBARA,CA
05D0959586,BAKERSFIELD HEART HOSPITAL,3,BAKERSFIELD,CA
05D0961460,OMNI WOMENS HEALTH MEDICAL GROUP,1,FRESNO,CA
05D0962012,VRL EUROFINS,1,LOS ANGELES,CA
05D0962277,SCPMG STOCKDALE LABORATORY,3,BAKERSFIELD,CA
05D0965845,BIO CORP CLINICAL LAB,3,WHITTIER,CA
05D0966966,BAYVIEW DERMATOLOGY & LASER MEDICAL,1,NEWPORT BEACH,CA
05D0973151,"Q SQUARED SOLUTIONS (QUEST), LLC",3,VALENCIA,CA
05D0975818,WILLIAM H RADENTZ MD,1,MURRIETA,CA
05D0979609,CEDARS-SINAI MEDICAL CENTER,3,LOS ANGELES,CA
05D0984443,MARTIN B MILLER MD,1,LOS GATOS,CA
05D0986243,PENINSULA DERMATOLOGIC SURGERY INC,1,MENLO PARK,CA
05D0987490,ST JUDE HERITAGE HEALTH FOUNDATION LAB,3,FULLERTON,CA
05D0988212,VA WEST LOS ANGELES MEDICAL CENTER,3,LOS ANGELES,CA
05D0988249,VA SAN DIEGO HCS,3,SAN DIEGO,CA
05D1001816,UNIVERSITY OF SOUTHERN CALIFORNIA,1,LOS ANGELES,CA
05D1001858,PATHLOGIC,3,SACRAMENTO,CA
05D1004793,LPCH POCT MULTI-SITE SATELITE LABORATORIES,3,PALO ALTO,CA
05D1012674,"ANTHONY MARTIN MILLS, MD",3,WEST HOLLYWOOD,CA
05D1013217,KFH LABORATORY MODESTO,3,MODESTO,CA
05D1015765,TPMG RED WOOD CITY LABORATORY,3,REDWOOD CITY,CA
05D1016002,KATHLEEN L BEHR MD INC,1,FRESNO,CA
05D1021650,NEOGENOMICS LABORATORIES INC,3,ALISO VIEJO,CA
05D1022855,TOPA DIAGNOSTICS,3,THOUSAND OAKS,CA
05D1024215,UCSF CLINICAL LABS AT CHINA BASIN,3,SAN FRANCISCO,CA
05D1029487,PENINSULA PATHOLOGISTS MEDICAL GROUP,1,SOUTH SAN FRANCISCO,CA
05D1038358,KAISER FOUNDATION HOSPITAL /,3,IRVINE,CA
05D1038598,STANFORD CLINICAL LABORATORY AT HILLVIEW,3,PALO ALTO,CA
05D1039663,LIFELINE MEDICAL LABORATORY INC,1,N HOLLYWOOD,CA
05D1042002,D A M L,1,LOS ANGELES,CA
05D1047229,UCDHS SPECIALTY TESTING CENTER,3,SACRAMENTO,CA
05D1048680,"ROBERT HARFORD MD, A MEDICAL CORPORATION",1,HEMET,CA
05D1056694,SUTTER VALLEY MEDICAL FOUNDATION LABORATORY,3,SACRAMENTO,CA
05D1061856,ICM MEDICAL GROUP INC,1,INGLEWOOD,CA
05D1062915,"MEDDERM ASSOCIATES, INC",1,SAN DIEGO,CA
05D1065292,DEL MAR M E D,1,SAN DIEGO,CA
05D1065390,"USC CARE MEDICAL GROUP, INC",3,LOS ANGELES,CA
05D1066369,LOS ANGELES COUNTY,1,DOWNEY,CA
05D1066402,PALO ALTO MEDICAL FOUNDATION -,1,DUBLIN,CA
05D1067205,"PALO ALTO MEDICAL FOUNDATION FOR HEALTH, MV LAB",1,MOUNTAIN VIEW,CA
05D1071362,SCRIPPS CLINIC MEDICAL LABORATORIES,3,SAN DIEGO,CA
05D1074279,DAMERON HOSPITAL ASSOCIATION CORE LABORATORY,3,STOCKTON,CA
05D1074288,KFH ANTIOCH LABORATORY,3,ANTIOCH,CA
05D1079990,JOHN MUIR MICROBIOLIGY LABORATORY,3,CONCORD,CA
05D1086025,VITALANT,3,MATHER,CA
05D1089622,"GENEX LABORATORY SERVICES, INC",1,BURBANK,CA
05D1096864,EL CAMINO LOS GATOS,3,LOS GATOS,CA
05D1098267,OMNIPATHOLOGY SOLUTIONS MEDICAL CORPORATION,1,PASADENA,CA
05D1102624,KAISER FOUNDATION HOSPITAL DOWNEY LABORATORY,3,DOWNEY,CA
05D2001806,CSI MEDICAL GROUP,1,MODESTO,CA
05D2002489,"PREMIERE MEDICAL CENTER OF BURBANK, INC.",3,TOLUCA LAKE,CA
05D2006397,AFFILIATED PATHOLOGISTS MEDICAL GROUP INC,1,RANCHO DOMINGUEZ,CA
05D2009903,HOAG HOSPITAL IRVINE,3,IRVINE,CA
05D2016898,PATHLAB SERVICES INC,1,GARDEN GROVE,CA
05D2018656,COMPASS DERMATOPATHOLOGY INC,3,SAN DIEGO,CA
05D2020340,PIH HEALTH PHYSICIANS,1,WHITTIER,CA
05D2021238,LOMA LINDA UNIVERSITY MEDICAL CENTER - MURRIETA,3,MURRIETA,CA
05D2023405,828 URGENT CARE,3,OCEANSIDE,CA
05D2024468,PATHNOSTICS,3,IRVINE,CA
05D2025892,COASTAL VALLEY DERMATOLOGY ASSOCIATES INC,1,CARMEL,CA
05D2026572,"LAB GENOMICS, LLC",1,FOUNTAIN VALLEY,CA
05D2028343,SOUTH COAST DERMATOLOGY INSTITUTE,1,NEWPORT BEACH,CA
05D2038784,"GLOBAL DIAGNOSTIC LAB, INC",1,PASADENA,CA
05D2040291,"KIMBERLY U HURVITZ, MD INC",1,SANTA BARBARA,CA
05D2044357,INSITE DIGESTIVE HEALTH CARE,1,PASADENA,CA
05D2044832,PALOMAR MEDICAL CENTER LABORATORY,3,ESCONDIDO,CA
05D2045519,PATH MD,3,LOS ANGELES,CA
05D2048849,SUNRISE CLINICAL LABORATORIES INC,1,MONTROSE,CA
05D2050461,CHOC CHILDRENS HOSPITAL OF ORANGE COUNTY,3,ORANGE,CA
05D2051580,"PRESCIENT LAB SERVICES, LLC",3,CARLSBAD,CA
05D2054158,VICTOR VALLEY GLOBAL MEDICAL CENTER,3,VICTORVILLE,CA
05D2060295,POWAY DERMATOLOGY,1,POWAY,CA
05D2068632,GENEX LABORATORY PROFESSIONAL CORPORATION,3,IRVINE,CA
05D2068755,ORANGE COUNTY LABS INC,3,HUNTINGTON BEACH,CA
05D2073229,CONTRA COSTA PATHOLOGY ASSOCIATES,1,PLEASANT HILL,CA
05D2077472,KAISER FOUNDATION HOSPITAL SAN LEANDRO LABORATORY,3,SAN LEANDRO,CA
05D2086481,"SAN CARLOS CENTER LABORATORY, PAMF",1,SAN CARLOS,CA
05D2088507,"HEALTHQUEST ESOTERICS, INC",3,IRVINE,CA
05D2089114,LAC/HARBOR-UCLA DERMATOLOGY LABORATORY,3,TORRANCE,CA
05D2090025,ALAMEDA COUNTY PUBLIC HEALTH LABORATORY,1,OAKLAND,CA
05D2092607,MARTIN LUTHER KING JR COMMUNITY HOSPITAL,3,LOS ANGELES,CA
05D2095005,PRIME LAB INC,1,WESTLAKE VILLAGE,CA
05D2096854,PALO ALTO MEDICAL FOUNDATION,1,LOS GATOS,CA
05D2098445,VIBRANT GENOMICS LLC,3,SAN CARLOS,CA
05D2098844,"SOLAR URGENT CARE, INC",3,OXNARD,CA
05D2101381,QUEST DIAGNOSTICS,3,SACRAMENTO,CA
05D2104355,LBM PATHOLOGY MEDICAL GROUP,3,LONG BEACH,CA
05D2117497,BIOREFERENCE LABORATORIES INC,3,BURBANK,CA
05D2120045,"SCPMG RRL, CLINICAL PATHOLOGY- CHINO HILLS",3,CHINO HILLS,CA
05D2120776,CHABADO GENOMICS INC,1,TORRANCE,CA
05D2121236,"KARIUS, INC",3,REDWOOD CITY,CA
